[90, 198, 6, 1409, 29.354166666666668, 2.0]
[150, 198, 6, 2231, 46.479166666666664, -2.5]
[60, 198, 6, 887, 18.479166666666668, -5.0]
[180, 198, 9, 3092, 64.41666666666667, 60.0]
[30, 204, 6, -757, -15.770833333333334, -5.0]
[120, 204, 6, 1811, 37.729166666666664, -1.5]
[90, 198, 9, 1607, 33.479166666666664, 5.5]
[150, 198, 9, 2912, 60.666666666666664, 10.5]
[180, 204, 6, 449, 9.354166666666666, -7.0]
[60, 198, 9, 1355, 28.229166666666668, 11.5]
[30, 204, 9, -157, -3.2708333333333335, 0.5]
[120, 204, 9, 2156, 44.916666666666664, 10.0]
[90, 204, 6, 1463, 30.479166666666668, -5.0]
[150, 204, 6, 1403, 29.229166666666668, -5.5]
[180, 204, 9, 3092, 64.41666666666667, 60.0]
[60, 204, 6, 1073, 22.354166666666668, -3.5]
[30, 210, 6, -487, -10.145833333333334, -5.0]
[120, 210, 6, 2819, 58.729166666666664, 40.0]
[150, 204, 9, 2912, 60.666666666666664, 10.5]
[90, 204, 9, 1607, 33.479166666666664, 5.5]
[60, 204, 9, 1355, 28.229166666666668, 11.5]
[30, 210, 9, -76, -1.5833333333333333, 0.5]
[180, 210, 6, 359, 7.479166666666667, -9.5]
[120, 210, 9, 3326, 69.29166666666667, 39.0]
[60, 210, 6, 1355, 28.229166666666668, 10.5]
[90, 210, 6, 899, 18.729166666666668, -10.0]
[150, 210, 6, 1241, 25.854166666666668, -6.5]
[180, 210, 9, 2948, 61.416666666666664, 27.0]
[30, 216, 6, -283, -5.895833333333333, -6.0]
[60, 210, 9, 2489, 51.854166666666664, 35.5]
[120, 216, 6, 2771, 57.729166666666664, -1.0]
[150, 210, 9, 3578, 74.54166666666667, 39.0]
[30, 216, 9, 230, 4.791666666666667, 0.5]
[90, 210, 9, 1607, 33.479166666666664, 4.0]
[180, 216, 6, 269, 5.604166666666667, -12.0]
[60, 216, 6, 821, 17.104166666666668, -5.0]
[120, 216, 9, 3749, 78.10416666666667, 19.5]
[30, 222, 6, -373, -7.770833333333333, -6.0]
[150, 216, 6, 1103, 22.979166666666668, -6.5]
[90, 216, 6, 1067, 22.229166666666668, -8.5]
[180, 216, 9, 3299, 68.72916666666667, 62.0]
[30, 222, 9, 230, 4.791666666666667, 0.5]
[60, 216, 9, 1166, 24.291666666666668, 0.0]
[150, 216, 9, 3011, 62.729166666666664, 48.0]
[120, 222, 6, 1673, 34.854166666666664, -3.0]
[90, 216, 9, 1733, 36.104166666666664, 2.0]
[180, 222, 6, 185, 3.8541666666666665, -17.0]
[30, 228, 6, -421, -8.770833333333334, -3.0]
[60, 222, 6, 569, 11.854166666666666, -8.0]
[120, 222, 9, 3749, 78.10416666666667, 19.5]
[90, 222, 6, 863, 17.979166666666668, -11.0]
[150, 222, 6, 1415, 29.479166666666668, -1.0]
[180, 222, 9, 3299, 68.72916666666667, 62.0]
[30, 228, 9, 527, 10.979166666666666, 5.5]
[60, 222, 9, 1166, 24.291666666666668, 0.0]
[120, 228, 6, 1871, 38.979166666666664, -5.0]
[90, 222, 9, 1733, 36.104166666666664, 2.0]
[150, 222, 9, 3011, 62.729166666666664, 48.0]
[30, 234, 6, -739, -15.395833333333334, -6.5]
[60, 228, 6, 1043, 21.729166666666668, -2.5]
[180, 228, 6, 77, 1.6041666666666667, -23.0]
[120, 228, 9, 2786, 58.041666666666664, 7.0]
[30, 234, 9, 257, 5.354166666666667, 0.5]
[90, 228, 6, 1301, 27.104166666666668, -10.0]
[150, 228, 6, 2117, 44.104166666666664, 8.5]
[60, 228, 9, 1130, 23.541666666666668, 2.5]
[180, 228, 9, 2039, 42.479166666666664, 8.0]
[90, 228, 9, 1364, 28.416666666666668, 2.0]
[30, 240, 6, -343, -7.145833333333333, -4.0]
[150, 228, 9, 3092, 64.41666666666667, 65.0]
[120, 234, 6, 2207, 45.979166666666664, -1.5]
[60, 234, 6, 887, 18.479166666666668, 4.0]
[180, 234, 6, -1, -0.020833333333333332, -22.5]
[30, 240, 9, 257, 5.354166666666667, 0.5]
[120, 234, 9, 3227, 67.22916666666667, 11.5]
[90, 234, 6, 1151, 23.979166666666668, -6.0]
[60, 234, 9, 1526, 31.791666666666668, 12.5]
[150, 234, 6, 1283, 26.729166666666668, 0.0]
[180, 234, 9, 2399, 49.979166666666664, 46.0]
[30, 246, 6, -673, -14.020833333333334, -7.0]
[90, 234, 9, 1715, 35.729166666666664, 4.5]
[150, 234, 9, 1859, 38.729166666666664, 11.5]
[120, 240, 6, 1937, 40.354166666666664, -1.5]
[60, 240, 6, 785, 16.354166666666668, -1.0]
[30, 246, 9, 527, 10.979166666666666, -2.0]
[180, 240, 6, -79, -1.6458333333333333, -22.5]
[60, 240, 9, 1526, 31.791666666666668, 12.5]
[90, 240, 6, 995, 20.729166666666668, -4.0]
[120, 240, 9, 3227, 67.22916666666667, 11.5]
[150, 240, 6, 305, 6.354166666666667, -16.5]
[30, 252, 6, -331, -6.895833333333333, -7.0]
[180, 240, 9, 2399, 49.979166666666664, 46.0]
[90, 240, 9, 1715, 35.729166666666664, 4.5]
[60, 246, 6, 767, 15.979166666666666, -2.5]
[150, 240, 9, 1859, 38.729166666666664, 11.5]
[120, 246, 6, 1865, 38.854166666666664, -2.5]
[30, 252, 9, -49, -1.0208333333333333, 0.0]
[180, 246, 6, -229, -4.770833333333333, -24.0]
[60, 246, 9, 1139, 23.729166666666668, 1.5]
[120, 246, 9, 3308, 68.91666666666667, 3.5]
[90, 246, 6, 1127, 23.479166666666668, -1.0]
[30, 258, 6, -523, -10.895833333333334, -10.0]
[150, 246, 6, -31, -0.6458333333333334, -21.0]
[180, 246, 9, 2444, 50.916666666666664, 27.5]
[60, 252, 6, 767, 15.979166666666666, -11.0]
[30, 258, 9, -49, -1.0208333333333333, 0.0]
[90, 246, 9, 1499, 31.229166666666668, 5.5]
[120, 252, 6, 1979, 41.229166666666664, -2.5]
[150, 246, 9, 4568, 95.16666666666667, 60.5]
[60, 252, 9, 1418, 29.541666666666668, 5.5]
[180, 252, 6, -103, -2.1458333333333335, -27.0]
[30, 264, 6, -223, -4.645833333333333, -7.0]
[120, 252, 9, 3074, 64.04166666666667, 49.5]
[90, 252, 6, 1049, 21.854166666666668, 4.0]
[150, 252, 6, -31, -0.6458333333333334, -21.5]
